#Lovatn, 88.4.0, Lufttemperatur, dogn
Tidspunkt;Lufttemperatur (°C);Korrigert;Kontrollert
2006-06-21 11:00:00Z;13,41875;0;3
2006-06-22 11:00:00Z;12,77083;0;3
2006-06-23 11:00:00Z;11,525;0;3
2006-06-24 11:00:00Z;12,06042;0;3
2006-06-25 11:00:00Z;11,52708;0;3
2006-06-26 11:00:00Z;13,45417;0;3
2006-06-27 11:00:00Z;13,78958;0;3
2006-06-28 11:00:00Z;14,50833;0;3
2006-06-29 11:00:00Z;14,94167;0;3
2006-06-30 11:00:00Z;17,93125;0;3
2006-07-01 11:00:00Z;17,14583;0;3
2006-07-02 11:00:00Z;19,10833;0;3
2006-07-03 11:00:00Z;17,20625;0;3
2006-07-04 11:00:00Z;16,90625;0;3
2006-07-05 11:00:00Z;19,22083;0;3
2006-07-06 11:00:00Z;20,47708;0;3
2006-07-07 11:00:00Z;17,4875;0;3
2006-07-08 11:00:00Z;14,54583;0;3
2006-07-09 11:00:00Z;12,475;0;3
2006-07-10 11:00:00Z;14,00833;0;3
2006-07-11 11:00:00Z;12,70208;0;3
2006-07-12 11:00:00Z;13,16667;0;3
2006-07-13 11:00:00Z;11,15417;0;3
2006-07-14 11:00:00Z;11,9625;0;3
2006-07-15 11:00:00Z;13,41875;0;3
2006-07-16 11:00:00Z;16,3375;0;3
2006-07-17 11:00:00Z;13,50417;0;3
2006-07-18 11:00:00Z;14,24167;0;3
2006-07-19 11:00:00Z;15,53333;0;3
2006-07-20 11:00:00Z;17,73333;0;3
2006-07-21 11:00:00Z;19,2;0;3
2006-07-22 11:00:00Z;19,47292;0;3
2006-07-23 11:00:00Z;19,7125;0;3
2006-07-24 11:00:00Z;19,08958;0;3
2006-07-25 11:00:00Z;19,10625;0;3
2006-07-26 11:00:00Z;19,34583;0;3
2006-07-27 11:00:00Z;18,49583;0;3
2006-07-28 11:00:00Z;17,26042;0;3
2006-07-29 11:00:00Z;18,60417;0;3
2006-07-30 11:00:00Z;18,66875;0;3
2006-07-31 11:00:00Z;15,84792;0;3
2006-08-01 11:00:00Z;16,575;0;3
2006-08-02 11:00:00Z;17,97917;0;3
2006-08-03 11:00:00Z;18,26458;0;3
2006-08-04 11:00:00Z;18,38958;0;3
2006-08-05 11:00:00Z;18,6375;0;3
2006-08-06 11:00:00Z;18,91458;0;3
2006-08-07 11:00:00Z;14,73958;0;3
2006-08-08 11:00:00Z;15,28958;0;3
2006-08-09 11:00:00Z;14,35208;0;3
2006-08-10 11:00:00Z;15,4;0;3
2006-08-11 11:00:00Z;17,07174;0;3
2006-08-12 11:00:00Z;17,35208;0;3
2006-08-13 11:00:00Z;17,26042;0;3
2006-08-14 11:00:00Z;18,98125;0;3
2006-08-15 11:00:00Z;16,08333;0;3
2006-08-16 11:00:00Z;16,51458;0;3
2006-08-17 11:00:00Z;15,47708;0;3
2006-08-18 11:00:00Z;15,80833;0;3
2006-08-19 11:00:00Z;16,78958;0;3
2006-08-20 11:00:00Z;16,89583;0;3
2006-08-21 11:00:00Z;17,11957;0;3
2006-08-22 11:00:00Z;17,59167;0;3
2006-08-23 11:00:00Z;16,82292;0;3
2006-08-24 11:00:00Z;16,96667;0;3
2006-08-25 11:00:00Z;17,38542;0;3
2006-08-26 11:00:00Z;16,85417;0;3
2006-08-27 11:00:00Z;16,025;0;3
2006-08-28 11:00:00Z;16,49792;0;3
