#Nordre Oldevatn, 88.30.0, Lufttemperatur, dogn
Tidspunkt;Lufttemperatur (°C);Korrigert;Kontrollert
2007-09-30 11:00:00Z;9,3625;0;1
2007-10-01 11:00:00Z;9,379167;0;1
2007-10-02 11:00:00Z;8,910417;0;1
2007-10-03 11:00:00Z;7,69375;0;1
2007-10-04 11:00:00Z;8,710417;0;1
2007-10-05 11:00:00Z;7,241667;0;1
2007-10-06 11:00:00Z;8,76875;0;1
2007-10-07 11:00:00Z;8,125;0;1
2007-10-08 11:00:00Z;5,8125;0;1
2007-10-09 11:00:00Z;3,029167;0;1
2007-10-10 11:00:00Z;4,625;0;1
2007-10-11 11:00:00Z;6,00625;0;1
2007-10-12 11:00:00Z;6,3625;0;1
2007-10-13 11:00:00Z;7,283333;0;1
2007-10-14 11:00:00Z;9,620833;0;1
2007-10-15 11:00:00Z;9,827084;0;1
2007-10-16 11:00:00Z;8,58125;0;1
2007-10-17 11:00:00Z;6,070833;0;1
2007-10-18 11:00:00Z;4,110417;0;1
2007-10-19 11:00:00Z;3,204167;0;1
2007-10-20 11:00:00Z;5,30625;0;1
2007-10-21 11:00:00Z;7,66875;0;1
2007-10-22 11:00:00Z;8,6;0;1
2007-10-23 11:00:00Z;6,80625;0;1
2007-10-24 11:00:00Z;5,689583;0;1
2007-10-25 11:00:00Z;4,10625;0;1
2007-10-26 11:00:00Z;5,729167;0;1
2007-10-27 11:00:00Z;8,722917;0;1
2007-10-28 11:00:00Z;9,570833;0;1
2007-10-29 11:00:00Z;6,022917;0;1
2007-10-30 11:00:00Z;3,277083;0;1
2007-10-31 11:00:00Z;3,804167;0;1
2007-11-01 11:00:00Z;5,235417;0;1
2007-11-02 11:00:00Z;2,520833;0;1
2007-11-03 11:00:00Z;5,925;0;1
2007-11-04 11:00:00Z;2,7625;0;1
2007-11-05 11:00:00Z;;0;1
2007-11-06 11:00:00Z;;0;1
2007-11-07 11:00:00Z;1,908696;0;1
2007-11-08 11:00:00Z;3,189145;0;1
2007-11-09 11:00:00Z;1,908772;0;1
2007-11-10 11:00:00Z;1,15625;0;1
2007-11-11 11:00:00Z;0,98125;0;1
2007-11-12 11:00:00Z;1,033333;0;1
2007-11-13 11:00:00Z;0,1291667;0;1
2007-11-14 11:00:00Z;-0,4541667;0;1
2007-11-15 11:00:00Z;0,4020833;0;1
2007-11-16 11:00:00Z;1,245833;0;1
2007-11-17 11:00:00Z;2,210417;0;1
2007-11-18 11:00:00Z;2,36875;0;1
2007-11-19 11:00:00Z;1,070833;0;1
2007-11-20 11:00:00Z;-0,8125;0;1
2007-11-21 11:00:00Z;-0,2395833;0;1
2007-11-22 11:00:00Z;1,085417;0;1
2007-11-23 11:00:00Z;0,5541667;0;1
2007-11-24 11:00:00Z;2,185417;0;1
2007-11-25 11:00:00Z;0,7645833;0;1
2007-11-26 11:00:00Z;-0,19375;0;1
2007-11-27 11:00:00Z;-0,58125;0;1
2007-11-28 11:00:00Z;0,5833333;0;1
2007-11-29 11:00:00Z;1,520833;0;1
2007-11-30 11:00:00Z;1,802083;0;1
2007-12-01 11:00:00Z;2,897917;0;1
2007-12-02 11:00:00Z;0,5125;0;1
2007-12-03 11:00:00Z;-1,777083;0;1
