date,Unnamed: 0,MG,FL,OD,VS,SJ,PEAK
2008-06-02 03:00:00,3675.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-02 04:00:00,3676.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-02 05:00:00,3677.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-02 06:00:00,3678.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-02 07:00:00,3679.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-02 08:00:00,3680.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-02 09:00:00,3681.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-02 10:00:00,3682.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-02 11:00:00,3683.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-02 12:00:00,3684.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-02 13:00:00,3685.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-02 14:00:00,3686.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-02 15:00:00,3687.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-02 16:00:00,3688.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-02 17:00:00,3689.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-02 18:00:00,3690.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-02 19:00:00,3691.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-02 20:00:00,3692.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-02 21:00:00,3693.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-02 22:00:00,3694.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-02 23:00:00,3695.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-03 00:00:00,3696.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-03 01:00:00,3697.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-03 02:00:00,3698.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-03 03:00:00,3699.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-03 04:00:00,3700.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-03 05:00:00,3701.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-03 06:00:00,3702.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-03 07:00:00,3703.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-03 08:00:00,3704.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-03 09:00:00,3705.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-03 10:00:00,3706.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-03 11:00:00,3707.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-03 12:00:00,3708.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-03 13:00:00,3709.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-03 14:00:00,3710.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-03 15:00:00,3711.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-03 16:00:00,3712.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-03 17:00:00,3713.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-03 18:00:00,3714.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-03 19:00:00,3715.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-03 20:00:00,3716.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-03 21:00:00,3717.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-03 22:00:00,3718.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-03 23:00:00,3719.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
2008-06-04 00:00:00,3720.0,4690.275,5090.03,6608.376,4807.6597,5522.1616,12091.073
